node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 3), (2, 2), (2, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4)), (1, 1))",1,13,14.0,1,,,pruned,,,0
"(((1, 4), (2, 2), (2, 3)), (1, 1))","(((2, 2), (2, 3), (2, 4)), (1, 1))",1,13,14.0,1,,,pruned,,,1
"(((2, 2), (2, 3), (2, 4)), (1, 1))",,0,12.0,12.0,0,4,2,expanded,False,True,2
"(((2, 2), (2, 4), (4, 3)), (1, 1))","(((2, 2), (2, 4), (3, 3)), (1, 1))",2,12,14.0,2,,,pruned,,,3
"(((2, 1), (2, 4), (3, 3)), (1, 1))","(((2, 2), (2, 4), (3, 3)), (1, 1))",2,13,15.0,2,,,pruned,,,4
"(((2, 2), (2, 4), (3, 3)), (1, 1))","(((2, 2), (2, 3), (2, 4)), (1, 1))",1,12.0,13.0,1,5,2,expanded,False,True,5
"(((1, 3), (2, 2), (3, 4)), (1, 1))","(((2, 2), (2, 3), (3, 4)), (1, 1))",2,13,15.0,2,,,pruned,,,6
"(((2, 2), (2, 3), (3, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4)), (1, 1))",1,12.0,13.0,1,3,1,expanded,False,True,7
"(((2, 3), (2, 4), (3, 3)), (1, 1))","(((2, 2), (2, 4), (3, 3)), (1, 1))",2,11.0,13.0,2,1,0,expanded,False,True,8
"(((1, 3), (2, 2), (3, 5)), (1, 1))","(((2, 2), (2, 3), (3, 5)), (1, 1))",3,12,15.0,3,,,pruned,,,9
"(((2, 2), (2, 3), (3, 5)), (1, 1))","(((2, 2), (2, 3), (3, 4)), (1, 1))",2,11.0,13.0,2,3,1,expanded,False,True,10
"(((1, 3), (2, 2), (3, 6)), (1, 1))","(((2, 2), (2, 3), (3, 6)), (1, 1))",4,11,15.0,4,,,pruned,,,11
"(((2, 2), (2, 3), (3, 6)), (1, 1))","(((2, 2), (2, 3), (3, 5)), (1, 1))",3,10.0,13.0,3,3,1,expanded,False,True,12
"(((1, 3), (2, 2), (3, 7)), (1, 1))","(((2, 2), (2, 3), (3, 7)), (1, 1))",5,10,15.0,5,,,pruned,,,13
"(((2, 2), (2, 3), (3, 8)), (1, 1))","(((2, 2), (2, 3), (3, 7)), (1, 1))",5,10,15.0,5,,,pruned,,,14
"(((2, 2), (2, 3), (3, 7)), (1, 1))","(((2, 2), (2, 3), (3, 6)), (1, 1))",4,9.0,13.0,4,6,2,expanded,False,True,15
"(((2, 2), (3, 4), (4, 3)), (1, 1))","(((2, 2), (3, 3), (3, 4)), (1, 1))",3,12,15.0,3,,,pruned,,,16
"(((2, 1), (3, 3), (3, 4)), (1, 1))","(((2, 2), (3, 3), (3, 4)), (1, 1))",3,13,16.0,3,,,pruned,,,17
"(((2, 2), (3, 3), (3, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3)), (1, 1))",2,12.0,14.0,2,4,2,expanded,False,True,18
"(((2, 3), (3, 3), (3, 4)), (1, 1))","(((2, 3), (2, 4), (3, 3)), (1, 1))",3,11.0,14.0,3,2,0,expanded,False,True,19
"(((2, 2), (3, 5), (4, 3)), (1, 1))","(((2, 2), (3, 3), (3, 5)), (1, 1))",4,11,15.0,4,,,pruned,,,20
"(((2, 1), (3, 3), (3, 5)), (1, 1))","(((2, 2), (3, 3), (3, 5)), (1, 1))",4,12,16.0,4,,,pruned,,,21
"(((2, 2), (3, 3), (3, 5)), (1, 1))","(((2, 2), (2, 3), (3, 5)), (1, 1))",3,11.0,14.0,3,5,2,expanded,False,True,22
"(((2, 2), (3, 6), (4, 3)), (1, 1))","(((2, 2), (3, 3), (3, 6)), (1, 1))",5,10,15.0,5,,,pruned,,,23
"(((2, 1), (3, 3), (3, 6)), (1, 1))","(((2, 2), (3, 3), (3, 6)), (1, 1))",5,11,16.0,5,,,pruned,,,24
"(((2, 2), (3, 3), (3, 6)), (1, 1))","(((2, 2), (2, 3), (3, 6)), (1, 1))",4,10.0,14.0,4,5,2,expanded,False,True,25
"(((2, 4), (3, 4), (4, 3)), (1, 1))","(((2, 4), (3, 3), (3, 4)), (1, 1))",5,10,15.0,5,,,pruned,,,26
"(((2, 4), (3, 3), (3, 4)), (1, 1))","(((2, 3), (3, 3), (3, 4)), (1, 1))",4,10.0,14.0,4,2,1,expanded,False,True,27
"(((2, 3), (3, 3), (3, 5)), (1, 1))","(((2, 2), (3, 3), (3, 5)), (1, 1))",4,10.0,14.0,4,3,0,expanded,False,True,28
"(((2, 2), (3, 3), (3, 8)), (1, 1))","(((2, 2), (3, 3), (3, 7)), (1, 1))",6,10,16.0,6,,,pruned,,,29
"(((2, 2), (3, 7), (4, 3)), (1, 1))","(((2, 2), (3, 3), (3, 7)), (1, 1))",6,9,15.0,6,,,pruned,,,30
"(((2, 1), (3, 3), (3, 7)), (1, 1))","(((2, 2), (3, 3), (3, 7)), (1, 1))",6,10,16.0,6,,,pruned,,,31
"(((2, 2), (3, 3), (3, 7)), (1, 1))","(((2, 2), (2, 3), (3, 7)), (1, 1))",5,9.0,14.0,5,8,3,expanded,False,True,32
"(((1, 3), (2, 2), (4, 7)), (1, 1))","(((2, 2), (2, 3), (4, 7)), (1, 1))",6,10,16.0,6,,,pruned,,,33
"(((2, 2), (2, 3), (4, 7)), (1, 1))","(((2, 2), (2, 3), (3, 7)), (1, 1))",5,9.0,14.0,5,4,1,expanded,False,True,34
"(((1, 3), (2, 2), (2, 7)), (1, 1))","(((2, 2), (2, 3), (2, 7)), (1, 1))",6,10,16.0,6,,,pruned,,,35
"(((2, 2), (2, 3), (2, 8)), (1, 1))","(((2, 2), (2, 3), (2, 7)), (1, 1))",6,10,16.0,6,,,pruned,,,36
"(((2, 2), (2, 3), (2, 6)), (1, 1))","(((2, 2), (2, 3), (2, 7)), (1, 1))",6,10,16.0,6,,,pruned,,,37
"(((2, 2), (2, 3), (2, 7)), (1, 1))","(((2, 2), (2, 3), (3, 7)), (1, 1))",5,9.0,14.0,5,4,3,expanded,False,True,38
"(((2, 3), (3, 3), (3, 6)), (1, 1))","(((2, 2), (3, 3), (3, 6)), (1, 1))",5,9.0,14.0,5,3,0,expanded,False,True,39
"(((2, 4), (3, 5), (4, 3)), (1, 1))","(((2, 4), (3, 3), (3, 5)), (1, 1))",6,9,15.0,6,,,pruned,,,40
"(((2, 4), (3, 3), (3, 5)), (1, 1))","(((2, 3), (3, 3), (3, 5)), (1, 1))",5,9.0,14.0,5,3,1,expanded,False,True,41
"(((2, 3), (3, 3), (3, 8)), (1, 1))","(((2, 3), (3, 3), (3, 7)), (1, 1))",7,9,16.0,7,,,pruned,,,42
"(((2, 3), (3, 3), (3, 7)), (1, 1))","(((2, 2), (3, 3), (3, 7)), (1, 1))",6,8.0,14.0,6,6,1,expanded,False,True,43
"(((2, 4), (3, 6), (4, 3)), (1, 1))","(((2, 4), (3, 3), (3, 6)), (1, 1))",7,8,15.0,7,,,pruned,,,44
"(((2, 4), (3, 3), (3, 6)), (1, 1))","(((2, 3), (3, 3), (3, 6)), (1, 1))",6,8.0,14.0,6,3,1,expanded,False,True,45
"(((2, 4), (3, 7), (4, 3)), (1, 1))","(((2, 4), (3, 3), (3, 7)), (1, 1))",8,7,15.0,8,,,pruned,,,46
"(((2, 4), (3, 3), (3, 7)), (1, 1))","(((2, 3), (3, 3), (3, 7)), (1, 1))",7,7.0,14.0,7,3,1,expanded,False,True,47
"(((2, 2), (2, 3), (3, 6)), (2, 6))","(((2, 2), (2, 3), (3, 7)), (1, 1))",5,10.0,15.0,5,1,0,expanded,False,True,48
"(((1, 3), (2, 4), (3, 4)), (1, 1))","(((2, 3), (2, 4), (3, 4)), (1, 1))",6,11,17.0,6,,,pruned,,,49
"(((2, 3), (2, 4), (3, 4)), (1, 1))","(((2, 4), (3, 3), (3, 4)), (1, 1))",5,10.0,15.0,5,3,1,expanded,False,True,50
"(((2, 2), (4, 3), (4, 7)), (1, 1))","(((2, 2), (3, 3), (4, 7)), (1, 1))",7,9,16.0,7,,,pruned,,,51
"(((2, 1), (3, 3), (4, 7)), (1, 1))","(((2, 2), (3, 3), (4, 7)), (1, 1))",7,10,17.0,7,,,pruned,,,52
"(((2, 2), (3, 3), (4, 7)), (1, 1))","(((2, 2), (3, 3), (3, 7)), (1, 1))",6,9.0,15.0,6,6,2,expanded,False,True,53
"(((2, 2), (2, 7), (4, 3)), (1, 1))","(((2, 2), (2, 7), (3, 3)), (1, 1))",7,9,16.0,7,,,pruned,,,54
"(((2, 2), (2, 8), (3, 3)), (1, 1))","(((2, 2), (2, 7), (3, 3)), (1, 1))",7,10,17.0,7,,,pruned,,,55
"(((2, 2), (2, 6), (3, 3)), (1, 1))","(((2, 2), (2, 7), (3, 3)), (1, 1))",7,10,17.0,7,,,pruned,,,56
"(((2, 1), (2, 7), (3, 3)), (1, 1))","(((2, 2), (2, 7), (3, 3)), (1, 1))",7,10,17.0,7,,,pruned,,,57
"(((2, 2), (2, 7), (3, 3)), (1, 1))","(((2, 2), (3, 3), (3, 7)), (1, 1))",6,9.0,15.0,6,6,4,expanded,False,True,58
"(((3, 4), (3, 5), (4, 3)), (1, 1))","(((3, 3), (3, 4), (3, 5)), (1, 1))",7,9,16.0,7,,,pruned,,,59
"(((3, 3), (3, 4), (3, 5)), (1, 1))","(((2, 4), (3, 3), (3, 5)), (1, 1))",6,9.0,15.0,6,2,1,expanded,False,True,60
"(((1, 3), (2, 4), (3, 5)), (1, 1))","(((2, 3), (2, 4), (3, 5)), (1, 1))",7,10,17.0,7,,,pruned,,,61
"(((1, 4), (2, 3), (3, 5)), (1, 1))","(((2, 3), (2, 4), (3, 5)), (1, 1))",7,10,17.0,7,,,pruned,,,62
"(((2, 3), (2, 4), (3, 5)), (1, 1))","(((2, 4), (3, 3), (3, 5)), (1, 1))",6,9.0,15.0,6,5,2,expanded,False,True,63
"(((2, 3), (3, 3), (4, 7)), (1, 1))","(((2, 3), (3, 3), (3, 7)), (1, 1))",7,8.0,15.0,7,4,0,expanded,False,True,64
"(((2, 3), (2, 8), (3, 3)), (1, 1))","(((2, 3), (2, 7), (3, 3)), (1, 1))",8,9,17.0,8,,,pruned,,,65
"(((2, 3), (2, 6), (3, 3)), (1, 1))","(((2, 3), (2, 7), (3, 3)), (1, 1))",8,9,17.0,8,,,pruned,,,66
"(((2, 3), (2, 7), (3, 3)), (1, 1))","(((2, 3), (3, 3), (3, 7)), (1, 1))",7,8.0,15.0,7,4,2,expanded,False,True,67
"(((3, 4), (3, 6), (4, 3)), (1, 1))","(((3, 3), (3, 4), (3, 6)), (1, 1))",8,8,16.0,8,,,pruned,,,68
"(((3, 3), (3, 4), (3, 6)), (1, 1))","(((2, 4), (3, 3), (3, 6)), (1, 1))",7,8.0,15.0,7,2,1,expanded,False,True,69
"(((1, 3), (2, 4), (3, 6)), (1, 1))","(((2, 3), (2, 4), (3, 6)), (1, 1))",8,9,17.0,8,,,pruned,,,70
"(((1, 4), (2, 3), (3, 6)), (1, 1))","(((2, 3), (2, 4), (3, 6)), (1, 1))",8,9,17.0,8,,,pruned,,,71
