node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 2), (2, 3), (4, 2)), (1, 1))","(((2, 2), (2, 3), (4, 2)), (1, 1))",1,8,9.0,1,,,pruned,,,0
"(((2, 2), (2, 3), (4, 2)), (1, 1))",,0,7.0,7.0,0,3,1,expanded,False,True,1
"(((2, 3), (3, 2), (4, 2)), (1, 1))","(((2, 2), (2, 3), (4, 2)), (1, 1))",1,6.0,7.0,1,1,0,expanded,False,True,2
"(((2, 5), (3, 2), (4, 2)), (1, 1))","(((2, 4), (3, 2), (4, 2)), (1, 1))",3,6,9.0,3,,,pruned,,,3
"(((2, 4), (3, 2), (4, 2)), (1, 1))","(((2, 3), (3, 2), (4, 2)), (1, 1))",2,5.0,7.0,2,1,1,expanded,True,True,4
"(((1, 2), (2, 3), (5, 2)), (1, 1))","(((2, 2), (2, 3), (5, 2)), (1, 1))",2,8,10.0,2,,,pruned,,,5
"(((2, 2), (2, 3), (5, 2)), (1, 1))","(((2, 2), (2, 3), (4, 2)), (1, 1))",1,7.0,8.0,1,3,1,expanded,False,True,6
"(((2, 3), (3, 2), (5, 2)), (1, 1))","(((2, 2), (2, 3), (5, 2)), (1, 1))",2,6.0,8.0,2,2,0,expanded,False,True,7
"(((2, 5), (3, 2), (5, 2)), (1, 1))","(((2, 4), (3, 2), (5, 2)), (1, 1))",4,6,10.0,4,,,pruned,,,8
"(((2, 4), (3, 2), (5, 2)), (1, 1))","(((2, 3), (3, 2), (5, 2)), (1, 1))",3,5.0,8.0,3,2,1,expanded,False,True,9
"(((2, 3), (4, 2), (5, 2)), (1, 1))","(((2, 3), (3, 2), (5, 2)), (1, 1))",3,6.0,9.0,3,1,0,expanded,False,True,10
"(((2, 5), (4, 2), (5, 2)), (1, 1))","(((2, 4), (4, 2), (5, 2)), (1, 1))",5,6,11.0,5,,,pruned,,,11
"(((2, 4), (4, 2), (5, 2)), (1, 1))","(((2, 4), (3, 2), (5, 2)), (1, 1))",4,5.0,9.0,4,1,1,expanded,True,True,12
"(((2, 2), (2, 3), (7, 2)), (1, 1))","(((2, 2), (2, 3), (6, 2)), (1, 1))",3,9,12.0,3,,,pruned,,,13
"(((1, 2), (2, 3), (6, 2)), (1, 1))","(((2, 2), (2, 3), (6, 2)), (1, 1))",3,9,12.0,3,,,pruned,,,14
"(((2, 2), (2, 3), (6, 2)), (1, 1))","(((2, 2), (2, 3), (5, 2)), (1, 1))",2,8.0,10.0,2,5,2,expanded,False,True,15
"(((2, 2), (2, 3), (5, 2)), (1, 4))","(((2, 2), (2, 3), (6, 2)), (1, 1))",3,7.0,10.0,3,1,0,expanded,False,True,16
"(((1, 2), (2, 3), (6, 3)), (1, 1))","(((2, 2), (2, 3), (6, 3)), (1, 1))",4,8,12.0,4,,,pruned,,,17
"(((2, 2), (2, 3), (6, 3)), (1, 1))","(((2, 2), (2, 3), (6, 2)), (1, 1))",3,7.0,10.0,3,3,1,expanded,False,True,18
"(((2, 3), (3, 2), (6, 2)), (1, 1))","(((2, 2), (2, 3), (6, 2)), (1, 1))",3,7.0,10.0,3,2,0,expanded,False,True,19
"(((1, 2), (2, 3), (6, 4)), (1, 1))","(((2, 2), (2, 3), (6, 4)), (1, 1))",5,7,12.0,5,,,pruned,,,20
"(((2, 2), (2, 3), (6, 4)), (1, 1))","(((2, 2), (2, 3), (6, 3)), (1, 1))",4,6.0,10.0,4,3,1,expanded,False,True,21
"(((2, 3), (3, 2), (6, 3)), (1, 1))","(((2, 2), (2, 3), (6, 3)), (1, 1))",4,6.0,10.0,4,2,0,expanded,False,True,22
"(((2, 5), (3, 2), (6, 2)), (1, 1))","(((2, 4), (3, 2), (6, 2)), (1, 1))",5,7,12.0,5,,,pruned,,,23
"(((2, 4), (3, 2), (6, 2)), (1, 1))","(((2, 3), (3, 2), (6, 2)), (1, 1))",4,6.0,10.0,4,2,1,expanded,False,True,24
"(((2, 3), (3, 2), (6, 4)), (1, 1))","(((2, 2), (2, 3), (6, 4)), (1, 1))",5,5.0,10.0,5,2,0,expanded,False,True,25
"(((2, 5), (3, 2), (6, 3)), (1, 1))","(((2, 4), (3, 2), (6, 3)), (1, 1))",6,6,12.0,6,,,pruned,,,26
"(((2, 4), (3, 2), (6, 3)), (1, 1))","(((2, 3), (3, 2), (6, 3)), (1, 1))",5,5.0,10.0,5,2,1,expanded,False,True,27
"(((2, 5), (3, 2), (6, 4)), (1, 1))","(((2, 4), (3, 2), (6, 4)), (1, 1))",7,5,12.0,7,,,pruned,,,28
"(((2, 4), (3, 2), (6, 4)), (1, 1))","(((2, 3), (3, 2), (6, 4)), (1, 1))",6,4.0,10.0,6,2,1,expanded,False,True,29
"(((2, 2), (2, 3), (4, 2)), (1, 4))","(((2, 2), (2, 3), (5, 2)), (1, 4))",4,7.0,11.0,4,1,0,expanded,False,True,30
"(((2, 3), (4, 2), (6, 2)), (1, 1))","(((2, 3), (3, 2), (6, 2)), (1, 1))",4,7.0,11.0,4,2,0,expanded,False,True,31
"(((2, 3), (4, 2), (6, 3)), (1, 1))","(((2, 3), (3, 2), (6, 3)), (1, 1))",5,6.0,11.0,5,2,0,expanded,False,True,32
"(((2, 5), (4, 2), (6, 2)), (1, 1))","(((2, 4), (4, 2), (6, 2)), (1, 1))",6,7,13.0,6,,,pruned,,,33
"(((2, 4), (4, 2), (6, 2)), (1, 1))","(((2, 4), (3, 2), (6, 2)), (1, 1))",5,6.0,11.0,5,2,1,expanded,False,True,34
