node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((3, 3), (3, 4), (5, 2), (5, 3), (6, 4)), (3, 5))","(((3, 3), (3, 4), (5, 2), (5, 3), (5, 4)), (3, 5))",1,7,8.0,1,,,pruned,,,0
"(((3, 3), (3, 4), (5, 2), (5, 3), (5, 4)), (3, 5))",,0,6.0,6.0,0,3,1,expanded,False,True,1
"(((3, 3), (3, 4), (4, 4), (5, 2), (5, 3)), (3, 5))","(((3, 3), (3, 4), (5, 2), (5, 3), (5, 4)), (3, 5))",1,6.0,7.0,1,0,0,expanded,False,True,2
"(((1, 4), (3, 3), (5, 2), (5, 3), (5, 4)), (2, 4))","(((2, 4), (3, 3), (5, 2), (5, 3), (5, 4)), (3, 4))",2,8,10.0,2,,,pruned,,,3
"(((2, 4), (3, 3), (5, 2), (5, 3), (6, 4)), (3, 4))","(((2, 4), (3, 3), (5, 2), (5, 3), (5, 4)), (3, 4))",2,8,10.0,2,,,pruned,,,4
"(((2, 4), (3, 3), (5, 2), (5, 3), (5, 4)), (3, 4))","(((3, 3), (3, 4), (5, 2), (5, 3), (5, 4)), (3, 5))",1,7.0,8.0,1,4,2,expanded,False,True,5
"(((1, 4), (3, 3), (4, 4), (5, 2), (5, 3)), (2, 4))","(((2, 4), (3, 3), (4, 4), (5, 2), (5, 3)), (3, 4))",3,8,11.0,3,,,pruned,,,6
"(((2, 4), (3, 3), (4, 4), (5, 2), (5, 3)), (3, 4))","(((2, 4), (3, 3), (5, 2), (5, 3), (5, 4)), (3, 4))",2,7.0,9.0,2,4,1,expanded,False,True,7
"(((1, 4), (3, 2), (5, 2), (5, 3), (5, 4)), (2, 4))","(((2, 4), (3, 2), (5, 2), (5, 3), (5, 4)), (3, 3))",3,9,12.0,3,,,pruned,,,8
"(((2, 4), (3, 2), (5, 2), (5, 3), (6, 4)), (3, 3))","(((2, 4), (3, 2), (5, 2), (5, 3), (5, 4)), (3, 3))",3,9,12.0,3,,,pruned,,,9
"(((2, 4), (3, 2), (5, 2), (5, 3), (5, 4)), (3, 3))","(((2, 4), (3, 3), (5, 2), (5, 3), (5, 4)), (3, 4))",2,8.0,10.0,2,4,2,expanded,False,True,10
