node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 4), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (2, 5))",,0,6.0,6.0,0,2,0,expanded,False,True,0
"(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))","(((2, 4), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (2, 5))",1,5.0,6.0,1,5,0,expanded,False,True,1
"(((2, 2), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",2,6,8.0,2,,,pruned,,,2
"(((2, 3), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 4), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (2, 5))",1,5.0,6.0,1,4,1,expanded,False,True,3
"(((2, 2), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5,8.0,3,,,pruned,,,4
"(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",2,4.0,6.0,2,9,1,expanded,False,True,5
"(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",2,4.0,6.0,2,1,0,expanded,False,True,6
"(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,3.0,6.0,3,1,0,expanded,False,True,7
"(((3, 3), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",2,5.0,7.0,2,2,0,expanded,False,True,8
"(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,4.0,7.0,3,6,0,expanded,False,True,9
"(((1, 3), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",4,5,9.0,4,,,pruned,,,10
"(((2, 2), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",4,5,9.0,4,,,pruned,,,11
"(((2, 3), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,4.0,7.0,3,5,2,expanded,False,True,12
"(((1, 3), (2, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (2, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",4,5,9.0,4,,,pruned,,,13
"(((1, 4), (2, 3), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 4))","(((2, 3), (2, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",4,5,9.0,4,,,pruned,,,14
"(((2, 3), (2, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,4.0,7.0,3,6,2,expanded,False,True,15
"(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (6, 4)), (7, 1))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))",3,4.0,7.0,3,1,0,expanded,False,True,16
"(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (6, 4)), (7, 1))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))",4,3.0,7.0,4,1,0,expanded,False,True,17
"(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))","(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",4,3.0,7.0,4,1,0,expanded,False,True,18
"(((1, 3), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))","(((2, 3), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))",5,4,9.0,5,,,pruned,,,19
"(((2, 2), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))","(((2, 3), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))",5,4,9.0,5,,,pruned,,,20
"(((2, 3), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))","(((2, 3), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",4,3.0,7.0,4,6,2,expanded,False,True,21
"(((2, 3), (2, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))","(((2, 3), (2, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",4,3.0,7.0,4,1,0,expanded,False,True,22
"(((2, 4), (3, 4), (4, 1), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 4), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))",3,7,10.0,3,,,pruned,,,23
"(((2, 4), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",2,6.0,8.0,2,6,1,expanded,False,True,24
"(((2, 4), (3, 4), (4, 3), (5, 1), (6, 3), (7, 3)), (2, 5))","(((2, 4), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (2, 5))",3,7,10.0,3,,,pruned,,,25
"(((2, 4), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (2, 5))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",2,6.0,8.0,2,6,1,expanded,False,True,26
"(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 1)), (2, 5))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 2)), (2, 5))",3,7,10.0,3,,,pruned,,,27
"(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 2)), (2, 5))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",2,6.0,8.0,2,5,1,expanded,False,True,28
"(((2, 4), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",2,6.0,8.0,2,3,0,expanded,False,True,29
"(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,1,0,expanded,False,True,30
"(((1, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))",4,6,10.0,4,,,pruned,,,31
"(((2, 2), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))",4,6,10.0,4,,,pruned,,,32
"(((2, 3), (3, 4), (4, 1), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))",4,6,10.0,4,,,pruned,,,33
"(((2, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,10,3,expanded,False,True,34
"(((2, 2), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (1, 2))",4,6,10.0,4,,,pruned,,,35
"(((2, 3), (3, 4), (4, 3), (5, 1), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (1, 2))",4,6,10.0,4,,,pruned,,,36
"(((2, 3), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,10,2,expanded,False,True,37
"(((2, 2), (3, 4), (4, 3), (5, 3), (6, 3), (7, 2)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 2)), (1, 2))",4,6,10.0,4,,,pruned,,,38
"(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 1)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 2)), (1, 2))",4,6,10.0,4,,,pruned,,,39
"(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 2)), (1, 2))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,9,2,expanded,False,True,40
"(((3, 4), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((3, 3), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,0,0,expanded,False,True,41
"(((2, 4), (3, 4), (4, 2), (5, 3), (6, 3), (7, 4)), (7, 1))","(((2, 4), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,1,0,expanded,False,True,42
"(((2, 4), (3, 4), (4, 3), (5, 2), (6, 3), (7, 4)), (7, 1))","(((2, 4), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (2, 5))",3,5.0,8.0,3,2,0,expanded,False,True,43
"(((2, 4), (3, 4), (4, 4), (5, 4), (6, 3), (7, 3)), (1, 2))","(((2, 4), (3, 4), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))",3,5.0,8.0,3,2,0,expanded,False,True,44
"(((3, 3), (4, 3), (4, 4), (5, 3), (6, 3), (7, 3)), (1, 2))","(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",4,4.0,8.0,4,1,0,expanded,False,True,45
"(((1, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))","(((2, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))",5,5,10.0,5,,,pruned,,,46
"(((2, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3)), (2, 5))","(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 3)), (1, 2))",4,4.0,8.0,4,6,1,expanded,False,True,47
"(((2, 4), (3, 4), (4, 3), (5, 3), (5, 4), (6, 3)), (6, 4))","(((2, 4), (3, 4), (4, 3), (5, 3), (6, 3), (6, 4)), (7, 1))",4,4.0,8.0,4,1,0,expanded,False,True,48
"(((2, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 4)), (7, 1))","(((2, 3), (3, 4), (4, 2), (5, 3), (6, 3), (7, 3)), (1, 2))",4,4.0,8.0,4,1,0,expanded,False,True,49
"(((2, 3), (3, 4), (4, 3), (5, 2), (6, 3), (7, 4)), (7, 1))","(((2, 3), (3, 4), (4, 3), (5, 2), (6, 3), (7, 3)), (1, 2))",4,4.0,8.0,4,2,0,expanded,False,True,50
"(((2, 3), (3, 4), (4, 3), (5, 3), (5, 4), (6, 3)), (6, 4))","(((2, 3), (3, 4), (4, 3), (5, 3), (6, 3), (6, 4)), (7, 1))",5,3.0,8.0,5,1,0,expanded,False,True,51
"(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (6, 4)), (7, 1))","(((3, 3), (3, 4), (4, 3), (5, 3), (6, 3), (7, 4)), (7, 1))",5,3.0,8.0,5,1,0,expanded,False,True,52
"(((3, 3), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))","(((2, 3), (4, 3), (5, 3), (5, 4), (6, 3), (7, 3)), (1, 2))",5,3.0,8.0,5,2,0,expanded,False,True,53
"(((1, 3), (4, 3), (5, 3), (6, 3), (6, 4), (7, 3)), (1, 2))","(((2, 3), (4, 3), (5, 3), (6, 3), (6, 4), (7, 3)), (1, 2))",6,4,10.0,6,,,pruned,,,54
"(((2, 2), (4, 3), (5, 3), (6, 3), (6, 4), (7, 3)), (1, 2))","(((2, 3), (4, 3), (5, 3), (6, 3), (6, 4), (7, 3)), (1, 2))",6,4,10.0,6,,,pruned,,,55
