node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 2), (5, 3), (7, 3)), (1, 6))","(((3, 2), (5, 3), (7, 3)), (1, 6))",1,12,13.0,1,,,pruned,,,0
"(((3, 2), (5, 3), (7, 3)), (1, 6))",,0,11.0,11.0,0,6,1,expanded,False,True,1
"(((4, 2), (5, 3), (7, 3)), (1, 6))","(((3, 2), (5, 3), (7, 3)), (1, 6))",1,10.0,11.0,1,2,0,expanded,False,True,2
"(((2, 2), (5, 3), (6, 3)), (1, 6))","(((3, 2), (5, 3), (6, 3)), (1, 6))",2,11,13.0,2,,,pruned,,,3
"(((3, 2), (5, 3), (6, 3)), (1, 6))","(((3, 2), (5, 3), (7, 3)), (1, 6))",1,10.0,11.0,1,2,1,expanded,False,True,4
"(((5, 2), (5, 3), (7, 3)), (1, 6))","(((4, 2), (5, 3), (7, 3)), (1, 6))",2,9.0,11.0,2,2,0,expanded,False,True,5
"(((4, 2), (5, 3), (6, 3)), (1, 6))","(((3, 2), (5, 3), (6, 3)), (1, 6))",2,9.0,11.0,2,1,0,expanded,False,True,6
"(((5, 2), (5, 3), (6, 3)), (1, 6))","(((4, 2), (5, 3), (6, 3)), (1, 6))",3,8.0,11.0,3,1,0,expanded,False,True,7
"(((2, 2), (6, 3), (7, 3)), (1, 6))","(((3, 2), (6, 3), (7, 3)), (1, 6))",2,13,15.0,2,,,pruned,,,8
"(((3, 2), (6, 3), (7, 3)), (1, 6))","(((3, 2), (5, 3), (7, 3)), (1, 6))",1,12.0,13.0,1,2,1,expanded,False,True,9
"(((2, 2), (4, 3), (7, 3)), (1, 6))","(((3, 2), (4, 3), (7, 3)), (4, 2))",2,13,15.0,2,,,pruned,,,10
"(((3, 2), (4, 3), (7, 3)), (4, 2))","(((3, 2), (5, 3), (7, 3)), (1, 6))",1,12.0,13.0,1,4,1,expanded,False,True,11
"(((2, 2), (5, 3), (8, 3)), (1, 6))","(((3, 2), (5, 3), (8, 3)), (1, 6))",2,13,15.0,2,,,pruned,,,12
"(((3, 2), (5, 3), (9, 3)), (1, 6))","(((3, 2), (5, 3), (8, 3)), (1, 6))",2,13,15.0,2,,,pruned,,,13
"(((3, 2), (5, 3), (8, 3)), (1, 6))","(((3, 2), (5, 3), (7, 3)), (1, 6))",1,12.0,13.0,1,6,2,expanded,False,True,14
"(((4, 2), (6, 3), (7, 3)), (1, 6))","(((4, 2), (5, 3), (7, 3)), (1, 6))",2,11.0,13.0,2,2,0,expanded,False,True,15
"(((2, 2), (4, 3), (6, 3)), (1, 6))","(((3, 2), (4, 3), (6, 3)), (4, 2))",3,12,15.0,3,,,pruned,,,16
"(((3, 2), (4, 3), (6, 3)), (4, 2))","(((3, 2), (4, 3), (7, 3)), (4, 2))",2,11.0,13.0,2,4,1,expanded,False,True,17
"(((4, 2), (5, 3), (8, 3)), (1, 6))","(((3, 2), (5, 3), (8, 3)), (1, 6))",2,11.0,13.0,2,2,0,expanded,False,True,18
"(((5, 2), (6, 3), (7, 3)), (1, 6))","(((5, 2), (5, 3), (7, 3)), (1, 6))",3,10.0,13.0,3,1,0,expanded,False,True,19
"(((5, 3), (6, 2), (7, 3)), (1, 6))","(((5, 2), (5, 3), (7, 3)), (1, 6))",3,10.0,13.0,3,2,0,expanded,False,True,20
"(((2, 2), (4, 3), (5, 3)), (1, 6))","(((3, 2), (4, 3), (5, 3)), (4, 2))",4,11,15.0,4,,,pruned,,,21
"(((3, 2), (4, 3), (5, 3)), (4, 2))","(((3, 2), (4, 3), (6, 3)), (4, 2))",3,10.0,13.0,3,1,1,expanded,True,True,22
"(((5, 2), (5, 3), (8, 3)), (1, 6))","(((4, 2), (5, 3), (8, 3)), (1, 6))",3,10.0,13.0,3,2,0,expanded,False,True,23
"(((5, 3), (6, 2), (6, 3)), (1, 6))","(((5, 2), (5, 3), (6, 3)), (1, 6))",4,9.0,13.0,4,1,0,expanded,False,True,24
"(((2, 2), (3, 3), (7, 3)), (3, 2))","(((3, 2), (3, 3), (7, 3)), (4, 2))",3,14,17.0,3,,,pruned,,,25
"(((3, 2), (3, 3), (7, 3)), (4, 2))","(((3, 2), (4, 3), (7, 3)), (4, 2))",2,13.0,15.0,2,4,1,expanded,False,True,26
"(((3, 2), (4, 3), (9, 3)), (4, 2))","(((3, 2), (4, 3), (8, 3)), (4, 2))",3,14,17.0,3,,,pruned,,,27
"(((2, 2), (4, 3), (8, 3)), (1, 6))","(((3, 2), (4, 3), (8, 3)), (4, 2))",3,14,17.0,3,,,pruned,,,28
"(((3, 2), (4, 3), (8, 3)), (4, 2))","(((3, 2), (4, 3), (7, 3)), (4, 2))",2,13.0,15.0,2,4,2,expanded,False,True,29
"(((2, 2), (6, 3), (8, 3)), (1, 6))","(((3, 2), (6, 3), (8, 3)), (1, 6))",3,14,17.0,3,,,pruned,,,30
"(((3, 2), (6, 3), (9, 3)), (1, 6))","(((3, 2), (6, 3), (8, 3)), (1, 6))",3,14,17.0,3,,,pruned,,,31
"(((3, 2), (6, 3), (8, 3)), (1, 6))","(((3, 2), (5, 3), (8, 3)), (1, 6))",2,13.0,15.0,2,6,2,expanded,False,True,32
"(((2, 2), (3, 3), (6, 3)), (3, 2))","(((3, 2), (3, 3), (6, 3)), (4, 2))",4,13,17.0,4,,,pruned,,,33
"(((3, 2), (3, 3), (6, 3)), (4, 2))","(((3, 2), (4, 3), (6, 3)), (4, 2))",3,12.0,15.0,3,4,1,expanded,False,True,34
