node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 2), (3, 2), (4, 4)), (1, 1))","(((2, 2), (3, 2), (3, 4)), (1, 1))",1,4,5.0,1,,,pruned,,,0
"(((2, 2), (3, 2), (3, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4)), (1, 1))",1,4,5.0,1,,,pruned,,,1
"(((2, 1), (3, 2), (3, 4)), (1, 1))","(((2, 2), (3, 2), (3, 4)), (1, 1))",1,4,5.0,1,,,pruned,,,2
"(((2, 2), (3, 2), (3, 4)), (1, 1))",,0,3.0,3.0,0,6,3,expanded,False,True,3
"(((2, 2), (3, 2), (4, 3)), (1, 1))","(((2, 2), (3, 2), (3, 3)), (1, 1))",2,3,5.0,2,,,pruned,,,4
"(((2, 1), (3, 2), (3, 3)), (1, 1))","(((2, 2), (3, 2), (3, 3)), (1, 1))",2,3,5.0,2,,,pruned,,,5
"(((2, 2), (3, 2), (3, 3)), (1, 1))","(((2, 2), (3, 2), (3, 4)), (1, 1))",1,2.0,3.0,1,4,2,expanded,False,True,6
"(((2, 3), (3, 4), (4, 2)), (1, 1))","(((2, 3), (3, 2), (3, 4)), (1, 1))",2,3,5.0,2,,,pruned,,,7
"(((2, 3), (3, 2), (4, 4)), (1, 1))","(((2, 3), (3, 2), (3, 4)), (1, 1))",2,3,5.0,2,,,pruned,,,8
"(((2, 3), (3, 2), (3, 4)), (1, 1))","(((2, 2), (3, 2), (3, 4)), (1, 1))",1,2.0,3.0,1,6,2,expanded,False,True,9
"(((2, 3), (3, 3), (4, 2)), (1, 1))","(((2, 3), (3, 2), (3, 3)), (1, 1))",3,2,5.0,3,,,pruned,,,10
"(((2, 3), (3, 2), (3, 3)), (1, 1))","(((2, 2), (3, 2), (3, 3)), (1, 1))",2,1.0,3.0,2,4,1,expanded,False,True,11
"(((2, 2), (2, 5), (3, 2)), (1, 1))","(((2, 2), (2, 4), (3, 2)), (1, 1))",2,4,6.0,2,,,pruned,,,12
"(((2, 1), (2, 4), (3, 2)), (1, 1))","(((2, 2), (2, 4), (3, 2)), (1, 1))",2,4,6.0,2,,,pruned,,,13
"(((2, 2), (2, 4), (3, 2)), (1, 1))","(((2, 2), (3, 2), (3, 4)), (1, 1))",1,3.0,4.0,1,6,2,expanded,False,True,14
"(((2, 2), (2, 3), (3, 2)), (1, 1))","(((2, 2), (3, 2), (3, 3)), (1, 1))",2,2.0,4.0,2,2,0,expanded,False,True,15
"(((3, 3), (3, 4), (4, 2)), (1, 1))","(((3, 2), (3, 3), (3, 4)), (1, 1))",3,3,6.0,3,,,pruned,,,16
"(((3, 2), (3, 4), (4, 3)), (1, 1))","(((3, 2), (3, 3), (3, 4)), (1, 1))",3,3,6.0,3,,,pruned,,,17
"(((3, 2), (3, 3), (4, 4)), (1, 1))","(((3, 2), (3, 3), (3, 4)), (1, 1))",3,3,6.0,3,,,pruned,,,18
