node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 4), (2, 2), (3, 3), (4, 2), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",1,7,8.0,1,,,pruned,,,0
"(((2, 2), (2, 4), (3, 3), (4, 1), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",1,7,8.0,1,,,pruned,,,1
"(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",,0,8.0,8.0,0,10,2,expanded,False,True,2
"(((1, 4), (2, 2), (3, 3), (4, 2), (5, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (5, 4)), (2, 5))",2,6,8.0,2,,,pruned,,,3
"(((2, 2), (2, 4), (3, 3), (4, 2), (5, 5)), (2, 5))","(((2, 2), (2, 4), (3, 3), (4, 2), (5, 4)), (2, 5))",2,8,10.0,2,,,pruned,,,4
"(((2, 2), (2, 4), (3, 3), (4, 1), (5, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (5, 4)), (2, 5))",2,6,8.0,2,,,pruned,,,5
"(((2, 2), (2, 4), (3, 3), (4, 2), (5, 4)), (2, 5))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",1,7.0,8.0,1,8,3,expanded,False,True,6
"(((2, 2), (2, 4), (3, 3), (3, 4), (4, 1)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 2)), (2, 5))",2,6,8.0,2,,,pruned,,,7
"(((2, 2), (2, 4), (3, 3), (3, 4), (4, 2)), (2, 5))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",1,7.0,8.0,1,4,1,expanded,False,True,8
"(((1, 4), (2, 2), (3, 3), (4, 2), (4, 5)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 5)), (2, 5))",2,6,8.0,2,,,pruned,,,9
"(((2, 2), (2, 4), (3, 3), (4, 2), (5, 5)), (2, 5))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 5)), (2, 5))",2,8,10.0,2,,,pruned,,,10
"(((2, 2), (2, 4), (3, 3), (4, 1), (4, 5)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 5)), (2, 5))",2,6,8.0,2,,,pruned,,,11
"(((2, 2), (2, 4), (3, 3), (4, 2), (4, 5)), (2, 5))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",1,7.0,8.0,1,8,3,expanded,False,True,12
"(((1, 4), (2, 2), (3, 3), (4, 2), (4, 3)), (1, 1))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 3)), (2, 5))",2,6,8.0,2,,,pruned,,,13
"(((2, 2), (2, 4), (3, 3), (4, 2), (4, 3)), (2, 5))","(((2, 2), (2, 4), (3, 3), (4, 2), (4, 4)), (2, 5))",1,7.0,8.0,1,4,1,expanded,False,True,14
"(((2, 2), (2, 3), (3, 3), (4, 4), (5, 2)), (1, 1))","(((2, 2), (2, 3), (3, 3), (4, 2), (4, 4)), (1, 1))",2,6,8.0,2,,,pruned,,,15
