node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 2), (3, 1), (3, 4), (5, 5)), (3, 2))","(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",1,21,22.0,1,,,pruned,,,0
"(((2, 2), (3, 2), (3, 4), (4, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",1,21,22.0,1,,,pruned,,,1
"(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",,0,20.0,20.0,0,6,2,expanded,False,True,2
"(((2, 2), (3, 1), (3, 4), (6, 5)), (3, 2))","(((2, 2), (3, 2), (3, 4), (6, 5)), (1, 1))",2,20,22.0,2,,,pruned,,,3
"(((2, 2), (3, 2), (3, 4), (6, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",1,19.0,20.0,1,6,1,expanded,False,True,4
"(((2, 2), (3, 2), (4, 5), (5, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (5, 5)), (1, 1))",2,18,20.0,2,,,pruned,,,5
"(((2, 2), (3, 1), (4, 4), (5, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (5, 5)), (1, 1))",2,20,22.0,2,,,pruned,,,6
"(((2, 2), (3, 2), (4, 4), (4, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (5, 5)), (1, 1))",2,20,22.0,2,,,pruned,,,7
"(((2, 2), (3, 2), (4, 4), (5, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",1,19.0,20.0,1,4,3,expanded,False,True,8
"(((2, 2), (3, 2), (4, 5), (6, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (6, 5)), (1, 1))",3,17,20.0,3,,,pruned,,,9
"(((2, 2), (3, 1), (4, 4), (6, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (6, 5)), (1, 1))",3,19,22.0,3,,,pruned,,,10
"(((2, 2), (3, 2), (4, 4), (6, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (6, 5)), (1, 1))",2,18.0,20.0,2,4,2,expanded,False,True,11
"(((2, 2), (3, 1), (3, 4), (7, 5)), (3, 2))","(((2, 2), (3, 2), (3, 4), (7, 5)), (1, 1))",3,19,22.0,3,,,pruned,,,12
"(((2, 2), (3, 2), (3, 4), (7, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (6, 5)), (1, 1))",2,18.0,20.0,2,6,1,expanded,False,True,13
"(((2, 2), (3, 2), (4, 5), (7, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (7, 5)), (1, 1))",4,16,20.0,4,,,pruned,,,14
"(((2, 2), (3, 1), (4, 4), (7, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (7, 5)), (1, 1))",4,18,22.0,4,,,pruned,,,15
"(((2, 2), (3, 2), (4, 4), (7, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (7, 5)), (1, 1))",3,17.0,20.0,3,6,2,expanded,False,True,16
"(((2, 2), (3, 1), (3, 4), (8, 5)), (3, 2))","(((2, 2), (3, 2), (3, 4), (8, 5)), (1, 1))",4,18,22.0,4,,,pruned,,,17
"(((2, 2), (3, 2), (3, 4), (8, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (7, 5)), (1, 1))",3,17.0,20.0,3,6,1,expanded,False,True,18
"(((2, 2), (3, 2), (4, 5), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (8, 5)), (1, 1))",5,15,20.0,5,,,pruned,,,19
"(((2, 2), (3, 1), (4, 4), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (8, 5)), (1, 1))",5,17,22.0,5,,,pruned,,,20
"(((2, 2), (3, 2), (4, 4), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (7, 5)), (1, 1))",4,16.0,20.0,4,6,2,expanded,False,True,21
"(((2, 2), (3, 1), (4, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (4, 3), (7, 5)), (1, 1))",5,18,23.0,5,,,pruned,,,22
"(((2, 2), (3, 2), (4, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (7, 5)), (1, 1))",4,17.0,21.0,4,6,1,expanded,False,True,23
"(((2, 2), (3, 1), (3, 4), (9, 5)), (3, 2))","(((2, 2), (3, 2), (3, 4), (9, 5)), (1, 1))",5,18,23.0,5,,,pruned,,,24
"(((2, 2), (3, 2), (3, 4), (9, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (8, 5)), (1, 1))",4,17.0,21.0,4,4,1,expanded,False,True,25
"(((2, 2), (3, 1), (4, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 3), (8, 5)), (1, 1))",6,17,23.0,6,,,pruned,,,26
"(((2, 2), (3, 2), (4, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (8, 5)), (1, 1))",5,16.0,21.0,5,6,1,expanded,False,True,27
"(((2, 2), (3, 2), (4, 5), (9, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (9, 5)), (1, 1))",6,15,21.0,6,,,pruned,,,28
"(((2, 2), (3, 1), (4, 4), (9, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (9, 5)), (1, 1))",6,17,23.0,6,,,pruned,,,29
"(((2, 2), (3, 2), (4, 4), (9, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (8, 5)), (1, 1))",5,16.0,21.0,5,4,2,expanded,False,True,30
"(((2, 2), (3, 1), (5, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (5, 3), (7, 5)), (1, 1))",6,17,23.0,6,,,pruned,,,31
"(((2, 2), (3, 2), (5, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (4, 3), (7, 5)), (1, 1))",5,16.0,21.0,5,6,1,expanded,False,True,32
"(((2, 2), (3, 1), (5, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (5, 3), (8, 5)), (1, 1))",7,16,23.0,7,,,pruned,,,33
"(((2, 2), (3, 2), (5, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 3), (8, 5)), (1, 1))",6,15.0,21.0,6,6,1,expanded,False,True,34
"(((2, 2), (3, 1), (6, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (6, 3), (7, 5)), (1, 1))",7,16,23.0,7,,,pruned,,,35
"(((2, 2), (3, 2), (6, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (5, 3), (7, 5)), (1, 1))",6,15.0,21.0,6,4,1,expanded,False,True,36
"(((2, 2), (3, 1), (6, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (6, 3), (8, 5)), (1, 1))",8,15,23.0,8,,,pruned,,,37
"(((2, 2), (3, 2), (6, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (5, 3), (8, 5)), (1, 1))",7,14.0,21.0,7,4,1,expanded,False,True,38
"(((2, 2), (3, 1), (7, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (7, 3), (7, 5)), (1, 1))",8,15,23.0,8,,,pruned,,,39
"(((2, 2), (3, 2), (7, 3), (7, 5)), (1, 1))","(((2, 2), (3, 2), (6, 3), (7, 5)), (1, 1))",7,14.0,21.0,7,4,1,expanded,False,True,40
"(((2, 2), (3, 1), (7, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (7, 3), (8, 5)), (1, 1))",9,14,23.0,9,,,pruned,,,41
"(((2, 2), (3, 2), (7, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (6, 3), (8, 5)), (1, 1))",8,13.0,21.0,8,4,1,expanded,False,True,42
"(((2, 2), (3, 1), (7, 5), (8, 3)), (1, 1))","(((2, 2), (3, 2), (7, 5), (8, 3)), (1, 1))",9,14,23.0,9,,,pruned,,,43
"(((2, 2), (3, 2), (7, 5), (8, 3)), (1, 1))","(((2, 2), (3, 2), (7, 3), (7, 5)), (1, 1))",8,13.0,21.0,8,4,1,expanded,False,True,44
"(((2, 2), (3, 1), (8, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (8, 3), (8, 5)), (1, 1))",10,13,23.0,10,,,pruned,,,45
"(((2, 2), (3, 2), (8, 3), (8, 5)), (1, 1))","(((2, 2), (3, 2), (7, 3), (8, 5)), (1, 1))",9,12.0,21.0,9,4,1,expanded,False,True,46
"(((2, 2), (3, 3), (3, 4), (4, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (5, 5)), (1, 1))",2,22,24.0,2,,,pruned,,,47
"(((1, 2), (3, 3), (3, 4), (5, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (5, 5)), (1, 1))",2,22,24.0,2,,,pruned,,,48
"(((2, 2), (3, 3), (3, 4), (5, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",1,21.0,22.0,1,6,2,expanded,False,True,49
"(((2, 2), (2, 4), (3, 1), (5, 5)), (3, 2))","(((2, 2), (2, 4), (3, 2), (5, 5)), (1, 1))",2,22,24.0,2,,,pruned,,,50
"(((2, 2), (2, 4), (3, 2), (4, 5)), (1, 1))","(((2, 2), (2, 4), (3, 2), (5, 5)), (1, 1))",2,22,24.0,2,,,pruned,,,51
"(((1, 4), (2, 2), (3, 2), (5, 5)), (1, 1))","(((2, 2), (2, 4), (3, 2), (5, 5)), (1, 1))",2,22,24.0,2,,,pruned,,,52
"(((2, 2), (2, 4), (3, 2), (5, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (5, 5)), (1, 1))",1,21.0,22.0,1,6,3,expanded,False,True,53
"(((1, 2), (3, 3), (3, 4), (6, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (6, 5)), (1, 1))",3,21,24.0,3,,,pruned,,,54
"(((2, 2), (3, 3), (3, 4), (6, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (6, 5)), (1, 1))",2,20.0,22.0,2,6,1,expanded,False,True,55
"(((2, 2), (2, 4), (3, 1), (6, 5)), (3, 2))","(((2, 2), (2, 4), (3, 2), (6, 5)), (1, 1))",3,21,24.0,3,,,pruned,,,56
"(((1, 4), (2, 2), (3, 2), (6, 5)), (1, 1))","(((2, 2), (2, 4), (3, 2), (6, 5)), (1, 1))",3,21,24.0,3,,,pruned,,,57
"(((2, 2), (2, 4), (3, 2), (6, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (6, 5)), (1, 1))",2,20.0,22.0,2,6,2,expanded,False,True,58
"(((2, 2), (3, 3), (4, 5), (5, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (5, 5)), (1, 1))",3,19,22.0,3,,,pruned,,,59
"(((2, 2), (3, 3), (4, 4), (4, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (5, 5)), (1, 1))",3,21,24.0,3,,,pruned,,,60
"(((1, 2), (3, 3), (4, 4), (5, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (5, 5)), (1, 1))",3,21,24.0,3,,,pruned,,,61
"(((2, 2), (3, 3), (4, 4), (5, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (5, 5)), (1, 1))",2,20.0,22.0,2,6,3,expanded,False,True,62
"(((3, 2), (3, 3), (3, 4), (4, 5)), (1, 1))","(((3, 2), (3, 3), (3, 4), (5, 5)), (1, 1))",3,21,24.0,3,,,pruned,,,63
"(((3, 2), (3, 3), (3, 4), (5, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (5, 5)), (1, 1))",2,20.0,22.0,2,4,1,expanded,False,True,64
"(((2, 2), (3, 3), (4, 5), (6, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (6, 5)), (1, 1))",4,18,22.0,4,,,pruned,,,65
"(((1, 2), (3, 3), (4, 4), (6, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (6, 5)), (1, 1))",4,20,24.0,4,,,pruned,,,66
"(((2, 2), (3, 3), (4, 4), (6, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (6, 5)), (1, 1))",3,19.0,22.0,3,6,2,expanded,False,True,67
"(((1, 2), (3, 3), (3, 4), (7, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (7, 5)), (1, 1))",4,20,24.0,4,,,pruned,,,68
"(((2, 2), (3, 3), (3, 4), (7, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (7, 5)), (1, 1))",3,19.0,22.0,3,6,1,expanded,False,True,69
"(((2, 2), (2, 4), (3, 1), (7, 5)), (3, 2))","(((2, 2), (2, 4), (3, 2), (7, 5)), (1, 1))",4,20,24.0,4,,,pruned,,,70
"(((1, 4), (2, 2), (3, 2), (7, 5)), (1, 1))","(((2, 2), (2, 4), (3, 2), (7, 5)), (1, 1))",4,20,24.0,4,,,pruned,,,71
"(((2, 2), (2, 4), (3, 2), (7, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (7, 5)), (1, 1))",3,19.0,22.0,3,6,2,expanded,False,True,72
"(((3, 2), (3, 3), (3, 4), (6, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (6, 5)), (1, 1))",3,19.0,22.0,3,4,0,expanded,False,True,73
"(((3, 2), (3, 3), (4, 5), (5, 5)), (1, 1))","(((3, 2), (3, 3), (4, 4), (5, 5)), (1, 1))",4,18,22.0,4,,,pruned,,,74
"(((3, 2), (3, 3), (4, 4), (4, 5)), (1, 1))","(((3, 2), (3, 3), (4, 4), (5, 5)), (1, 1))",4,20,24.0,4,,,pruned,,,75
"(((3, 2), (3, 3), (4, 4), (5, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (5, 5)), (1, 1))",3,19.0,22.0,3,2,2,expanded,True,True,76
"(((2, 2), (3, 3), (4, 5), (7, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (7, 5)), (1, 1))",5,17,22.0,5,,,pruned,,,77
"(((1, 2), (3, 3), (4, 4), (7, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (7, 5)), (1, 1))",5,19,24.0,5,,,pruned,,,78
"(((2, 2), (3, 3), (4, 4), (7, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (7, 5)), (1, 1))",4,18.0,22.0,4,8,2,expanded,False,True,79
"(((1, 2), (3, 3), (3, 4), (8, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (8, 5)), (1, 1))",5,19,24.0,5,,,pruned,,,80
"(((2, 2), (3, 3), (3, 4), (8, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (8, 5)), (1, 1))",4,18.0,22.0,4,6,1,expanded,False,True,81
"(((2, 2), (2, 4), (3, 1), (8, 5)), (3, 2))","(((2, 2), (2, 4), (3, 2), (8, 5)), (1, 1))",5,19,24.0,5,,,pruned,,,82
"(((1, 4), (2, 2), (3, 2), (8, 5)), (1, 1))","(((2, 2), (2, 4), (3, 2), (8, 5)), (1, 1))",5,19,24.0,5,,,pruned,,,83
"(((2, 2), (2, 4), (3, 2), (8, 5)), (1, 1))","(((2, 2), (3, 2), (3, 4), (8, 5)), (1, 1))",4,18.0,22.0,4,6,2,expanded,False,True,84
"(((3, 2), (3, 3), (4, 5), (6, 5)), (1, 1))","(((3, 2), (3, 3), (4, 4), (6, 5)), (1, 1))",5,17,22.0,5,,,pruned,,,85
"(((3, 2), (3, 3), (4, 4), (6, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (6, 5)), (1, 1))",4,18.0,22.0,4,2,1,expanded,False,True,86
"(((3, 2), (3, 3), (3, 4), (7, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (7, 5)), (1, 1))",4,18.0,22.0,4,4,0,expanded,False,True,87
"(((2, 2), (3, 3), (4, 5), (8, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (8, 5)), (1, 1))",6,16,22.0,6,,,pruned,,,88
"(((1, 2), (3, 3), (4, 4), (8, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (8, 5)), (1, 1))",6,18,24.0,6,,,pruned,,,89
"(((2, 2), (3, 3), (4, 4), (8, 5)), (1, 1))","(((2, 2), (3, 2), (4, 4), (8, 5)), (1, 1))",5,17.0,22.0,5,8,2,expanded,False,True,90
"(((3, 2), (3, 3), (4, 5), (7, 5)), (1, 1))","(((3, 2), (3, 3), (4, 4), (7, 5)), (1, 1))",6,16,22.0,6,,,pruned,,,91
"(((3, 2), (3, 3), (4, 4), (7, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (7, 5)), (1, 1))",5,17.0,22.0,5,4,1,expanded,False,True,92
"(((3, 2), (3, 3), (3, 4), (8, 5)), (1, 1))","(((2, 2), (3, 3), (3, 4), (8, 5)), (1, 1))",5,17.0,22.0,5,4,0,expanded,False,True,93
"(((2, 2), (3, 1), (4, 3), (9, 5)), (1, 1))","(((2, 2), (3, 2), (4, 3), (9, 5)), (1, 1))",7,17,24.0,7,,,pruned,,,94
"(((2, 2), (3, 2), (4, 3), (9, 5)), (1, 1))","(((2, 2), (3, 2), (4, 3), (8, 5)), (1, 1))",6,16.0,22.0,6,4,1,expanded,False,True,95
"(((3, 2), (3, 3), (4, 5), (8, 5)), (1, 1))","(((3, 2), (3, 3), (4, 4), (8, 5)), (1, 1))",7,15,22.0,7,,,pruned,,,96
"(((3, 2), (3, 3), (4, 4), (8, 5)), (1, 1))","(((2, 2), (3, 3), (4, 4), (8, 5)), (1, 1))",6,16.0,22.0,6,4,1,expanded,False,True,97
"(((2, 2), (3, 1), (5, 3), (9, 5)), (1, 1))","(((2, 2), (3, 2), (5, 3), (9, 5)), (1, 1))",8,16,24.0,8,,,pruned,,,98
