node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 1), (3, 2), (3, 3)), (1, 1))","(((2, 2), (3, 2), (3, 3)), (1, 1))",1,3,4.0,1,,,pruned,,,0
"(((2, 2), (3, 2), (3, 3)), (1, 1))",,0,2.0,2.0,0,2,1,expanded,False,True,1
"(((2, 3), (3, 2), (3, 3)), (1, 1))","(((2, 2), (3, 2), (3, 3)), (1, 1))",1,2.0,3.0,1,2,0,expanded,False,True,2
"(((2, 5), (3, 2), (3, 3)), (1, 1))","(((2, 4), (3, 2), (3, 3)), (1, 1))",3,4,7.0,3,,,pruned,,,3
"(((2, 4), (3, 2), (3, 3)), (1, 1))","(((2, 3), (3, 2), (3, 3)), (1, 1))",2,3.0,5.0,2,2,1,expanded,False,True,4
"(((2, 3), (3, 3), (5, 2)), (1, 1))","(((2, 3), (3, 3), (4, 2)), (1, 1))",3,4,7.0,3,,,pruned,,,5
"(((2, 3), (3, 3), (4, 2)), (1, 1))","(((2, 3), (3, 2), (3, 3)), (1, 1))",2,3.0,5.0,2,3,1,expanded,False,True,6
"(((2, 5), (3, 3), (4, 2)), (1, 1))","(((2, 4), (3, 3), (4, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,7
"(((2, 4), (3, 3), (5, 2)), (1, 1))","(((2, 4), (3, 3), (4, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,8
"(((2, 4), (3, 3), (4, 2)), (1, 1))","(((2, 4), (3, 2), (3, 3)), (1, 1))",3,4.0,7.0,3,3,2,expanded,False,True,9
"(((1, 3), (3, 4), (4, 2)), (1, 1))","(((2, 3), (3, 4), (4, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,10
"(((2, 3), (3, 5), (4, 2)), (1, 1))","(((2, 3), (3, 4), (4, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,11
"(((2, 3), (3, 4), (5, 2)), (1, 1))","(((2, 3), (3, 4), (4, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,12
