node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 6),), (1, 3))","(((2, 6),), (1, 3))",1,13,14.0,1,,,pruned,,,0
"(((2, 7),), (1, 3))","(((2, 6),), (1, 3))",1,13,14.0,1,,,pruned,,,1
"(((2, 6),), (1, 3))",,0,12.0,12.0,0,4,2,expanded,False,True,2
"(((3, 7),), (1, 3))","(((3, 6),), (1, 3))",2,12,14.0,2,,,pruned,,,3
"(((3, 6),), (1, 3))","(((2, 6),), (1, 3))",1,11.0,12.0,1,4,1,expanded,False,True,4
"(((1, 5),), (1, 6))","(((2, 5),), (1, 3))",2,12,14.0,2,,,pruned,,,5
"(((2, 5),), (1, 3))","(((2, 6),), (1, 3))",1,11.0,12.0,1,2,1,expanded,False,True,6
"(((4, 7),), (1, 3))","(((4, 6),), (1, 3))",3,11,14.0,3,,,pruned,,,7
"(((4, 6),), (1, 3))","(((3, 6),), (1, 3))",2,10.0,12.0,2,2,1,expanded,False,True,8
"(((3, 4),), (1, 3))","(((3, 5),), (1, 3))",3,9,12.0,3,,,pruned,,,9
"(((3, 5),), (1, 3))","(((3, 6),), (1, 3))",2,10.0,12.0,2,3,1,expanded,False,True,10
"(((4, 5),), (1, 3))","(((4, 6),), (1, 3))",3,9.0,12.0,3,1,0,expanded,False,True,11
"(((5, 5),), (1, 3))","(((4, 5),), (1, 3))",4,8.0,12.0,4,1,0,expanded,False,True,12
"(((6, 5),), (1, 3))","(((5, 5),), (1, 3))",5,7.0,12.0,5,2,0,expanded,False,True,13
"(((7, 5),), (1, 3))","(((6, 5),), (1, 3))",6,6.0,12.0,6,2,0,expanded,False,True,14
"(((7, 4),), (1, 3))","(((7, 5),), (1, 3))",7,5.0,12.0,7,2,0,expanded,False,True,15
"(((7, 3),), (1, 3))","(((7, 4),), (1, 3))",8,4.0,12.0,8,2,0,expanded,False,True,16
"(((7, 2),), (1, 3))","(((7, 3),), (1, 3))",9,3.0,12.0,9,2,0,expanded,False,True,17
"(((7, 1),), (1, 3))","(((7, 2),), (1, 3))",10,2.0,12.0,10,1,0,expanded,False,True,18
"(((8, 1),), (1, 3))","(((7, 1),), (1, 3))",11,1.0,12.0,11,1,0,expanded,False,True,19
"(((9, 1),), (1, 3))","(((8, 1),), (1, 3))",12,0.0,12.0,12,0,0,goal,False,False,20
