node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 3), (3, 1)), (1, 1))","(((2, 3), (3, 2)), (2, 4))",1,1,2.0,1,,,pruned,,,0
"(((2, 3), (3, 2)), (2, 4))",,0,2.0,2.0,0,3,1,expanded,False,True,1
"(((1, 2), (2, 3)), (1, 1))","(((2, 2), (2, 3)), (1, 1))",2,2,4.0,2,,,pruned,,,2
"(((2, 2), (2, 3)), (1, 1))","(((2, 3), (3, 2)), (2, 4))",1,1.0,2.0,1,2,1,expanded,False,True,3
"(((2, 2), (3, 1)), (2, 3))","(((2, 2), (3, 2)), (2, 3))",2,2,4.0,2,,,pruned,,,4
"(((2, 2), (3, 2)), (2, 3))","(((2, 3), (3, 2)), (2, 4))",1,3.0,4.0,1,2,1,expanded,False,True,5
"(((2, 4), (3, 2)), (1, 1))","(((2, 3), (3, 2)), (1, 1))",3,3,6.0,3,,,pruned,,,6
"(((2, 3), (3, 2)), (1, 1))","(((2, 2), (2, 3)), (1, 1))",2,2.0,4.0,2,3,1,expanded,False,True,7
"(((2, 1), (3, 1)), (1, 1))","(((2, 1), (3, 2)), (1, 1))",3,1,4.0,3,,,pruned,,,8
"(((3, 1), (3, 2)), (1, 1))","(((2, 1), (3, 2)), (1, 1))",3,3,6.0,3,,,pruned,,,9
"(((2, 1), (3, 2)), (1, 1))","(((2, 2), (3, 2)), (2, 3))",2,2.0,4.0,2,4,2,expanded,False,True,10
"(((2, 4), (3, 3)), (1, 1))","(((2, 3), (3, 3)), (1, 1))",4,2,6.0,4,,,pruned,,,11
"(((2, 3), (3, 4)), (1, 1))","(((2, 3), (3, 3)), (1, 1))",4,2,6.0,4,,,pruned,,,12
"(((2, 3), (3, 3)), (1, 1))","(((2, 3), (3, 2)), (1, 1))",3,1.0,4.0,3,2,2,expanded,True,True,13
"(((1, 1), (2, 2)), (2, 1))","(((2, 1), (2, 2)), (2, 3))",4,2,6.0,4,,,pruned,,,14
"(((1, 2), (2, 1)), (2, 2))","(((2, 1), (2, 2)), (2, 3))",4,2,6.0,4,,,pruned,,,15
"(((2, 1), (2, 2)), (2, 3))","(((2, 1), (3, 2)), (1, 1))",3,1.0,4.0,3,2,2,expanded,True,True,16
"(((2, 4), (4, 2)), (1, 1))","(((2, 3), (4, 2)), (1, 1))",4,4,8.0,4,,,pruned,,,17
"(((2, 3), (4, 2)), (1, 1))","(((2, 3), (3, 2)), (1, 1))",3,3.0,6.0,3,4,1,expanded,False,True,18
"(((3, 1), (4, 2)), (1, 1))","(((2, 1), (4, 2)), (1, 1))",4,4,8.0,4,,,pruned,,,19
"(((1, 1), (4, 2)), (1, 2))","(((2, 1), (4, 2)), (1, 1))",4,4,8.0,4,,,pruned,,,20
"(((2, 1), (4, 2)), (1, 1))","(((2, 1), (3, 2)), (1, 1))",3,3.0,6.0,3,4,2,expanded,False,True,21
"(((1, 2), (4, 2)), (1, 1))","(((2, 2), (4, 2)), (1, 1))",5,5,10.0,5,,,pruned,,,22
"(((2, 2), (4, 2)), (1, 1))","(((2, 3), (4, 2)), (1, 1))",4,4.0,8.0,4,6,1,expanded,False,True,23
"(((2, 4), (5, 2)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",5,5,10.0,5,,,pruned,,,24
"(((2, 3), (6, 2)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",5,5,10.0,5,,,pruned,,,25
"(((2, 3), (5, 2)), (1, 1))","(((2, 3), (4, 2)), (1, 1))",4,4.0,8.0,4,4,2,expanded,False,True,26
"(((3, 1), (5, 2)), (1, 1))","(((2, 1), (5, 2)), (1, 1))",5,5,10.0,5,,,pruned,,,27
"(((1, 1), (5, 2)), (1, 2))","(((2, 1), (5, 2)), (1, 1))",5,5,10.0,5,,,pruned,,,28
"(((2, 1), (6, 2)), (1, 1))","(((2, 1), (5, 2)), (1, 1))",5,5,10.0,5,,,pruned,,,29
"(((2, 1), (5, 2)), (1, 1))","(((2, 1), (4, 2)), (1, 1))",4,4.0,8.0,4,4,3,expanded,False,True,30
"(((2, 2), (6, 2)), (1, 1))","(((2, 2), (5, 2)), (1, 1))",6,6,12.0,6,,,pruned,,,31
"(((1, 2), (5, 2)), (1, 1))","(((2, 2), (5, 2)), (1, 1))",6,6,12.0,6,,,pruned,,,32
"(((2, 2), (5, 2)), (1, 1))","(((2, 2), (4, 2)), (1, 1))",5,5.0,10.0,5,6,2,expanded,False,True,33
"(((3, 1), (4, 2)), (1, 1))","(((3, 2), (4, 2)), (1, 1))",6,4,10.0,6,,,pruned,,,34
"(((3, 2), (4, 2)), (1, 1))","(((2, 2), (4, 2)), (1, 1))",5,5.0,10.0,5,2,1,expanded,False,True,35
