node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 4), (3, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,9,10.0,1,,,pruned,,,0
"(((2, 3), (3, 2), (8, 3), (10, 2)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,9,10.0,1,,,pruned,,,1
"(((2, 3), (3, 2), (8, 4), (9, 2)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,9,10.0,1,,,pruned,,,2
"(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",,0,8.0,8.0,0,8,3,expanded,False,True,3
"(((3, 2), (3, 3), (8, 3), (10, 2)), (1, 2))","(((3, 2), (3, 3), (8, 3), (9, 2)), (1, 2))",2,8,10.0,2,,,pruned,,,4
"(((3, 2), (3, 3), (8, 4), (9, 2)), (1, 2))","(((3, 2), (3, 3), (8, 3), (9, 2)), (1, 2))",2,8,10.0,2,,,pruned,,,5
"(((3, 2), (3, 3), (8, 3), (9, 2)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,7.0,8.0,1,5,2,expanded,False,True,6
"(((1, 3), (4, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,8,10.0,2,,,pruned,,,7
"(((2, 4), (4, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,8,10.0,2,,,pruned,,,8
"(((2, 3), (4, 2), (8, 4), (9, 2)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,8,10.0,2,,,pruned,,,9
"(((2, 3), (4, 2), (8, 3), (10, 2)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,8,10.0,2,,,pruned,,,10
"(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,7.0,8.0,1,9,4,expanded,False,True,11
"(((3, 3), (4, 2), (8, 4), (9, 2)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,12
"(((3, 4), (4, 2), (8, 3), (9, 2)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,13
"(((3, 3), (4, 2), (8, 3), (10, 2)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,14
"(((3, 3), (4, 2), (8, 3), (9, 2)), (1, 2))","(((3, 2), (3, 3), (8, 3), (9, 2)), (1, 2))",2,6.0,8.0,2,7,3,expanded,False,True,15
"(((2, 2), (4, 2), (8, 4), (9, 2)), (1, 2))","(((2, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,16
"(((2, 2), (4, 2), (8, 3), (10, 2)), (1, 2))","(((2, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,17
"(((1, 2), (4, 2), (8, 3), (9, 2)), (1, 3))","(((2, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,18
"(((2, 1), (4, 2), (8, 3), (9, 2)), (1, 2))","(((2, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",3,7,10.0,3,,,pruned,,,19
"(((2, 2), (4, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,6.0,8.0,2,9,4,expanded,False,True,20
"(((3, 2), (4, 2), (8, 4), (9, 2)), (1, 2))","(((3, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",4,6,10.0,4,,,pruned,,,21
"(((3, 2), (4, 2), (8, 3), (10, 2)), (1, 2))","(((3, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",4,6,10.0,4,,,pruned,,,22
"(((3, 1), (4, 2), (8, 3), (9, 2)), (1, 2))","(((3, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",4,6,10.0,4,,,pruned,,,23
"(((3, 2), (4, 2), (8, 3), (9, 2)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",3,5.0,8.0,3,5,3,expanded,False,True,24
"(((1, 3), (5, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (5, 2), (8, 3), (9, 2)), (1, 2))",3,8,11.0,3,,,pruned,,,25
"(((2, 4), (5, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (5, 2), (8, 3), (9, 2)), (1, 2))",3,8,11.0,3,,,pruned,,,26
"(((2, 3), (5, 2), (8, 3), (9, 2)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,7.0,9.0,2,5,2,expanded,False,True,27
"(((3, 4), (5, 2), (8, 3), (9, 2)), (1, 2))","(((3, 3), (5, 2), (8, 3), (9, 2)), (1, 2))",4,7,11.0,4,,,pruned,,,28
"(((3, 3), (5, 2), (8, 3), (9, 2)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",3,6.0,9.0,3,3,1,expanded,False,True,29
"(((1, 2), (5, 2), (8, 3), (9, 2)), (1, 3))","(((2, 2), (5, 2), (8, 3), (9, 2)), (1, 2))",4,7,11.0,4,,,pruned,,,30
"(((2, 1), (5, 2), (8, 3), (9, 2)), (1, 2))","(((2, 2), (5, 2), (8, 3), (9, 2)), (1, 2))",4,7,11.0,4,,,pruned,,,31
"(((2, 2), (5, 2), (8, 3), (9, 2)), (1, 2))","(((2, 2), (4, 2), (8, 3), (9, 2)), (1, 2))",3,6.0,9.0,3,5,2,expanded,False,True,32
"(((3, 1), (5, 2), (8, 3), (9, 2)), (1, 2))","(((3, 2), (5, 2), (8, 3), (9, 2)), (1, 2))",5,6,11.0,5,,,pruned,,,33
"(((3, 2), (5, 2), (8, 3), (9, 2)), (1, 2))","(((3, 3), (5, 2), (8, 3), (9, 2)), (1, 2))",4,5.0,9.0,4,5,1,expanded,False,True,34
"(((4, 2), (5, 2), (8, 3), (9, 2)), (1, 2))","(((3, 2), (5, 2), (8, 3), (9, 2)), (1, 2))",5,4.0,9.0,5,0,0,expanded,False,True,35
"(((1, 3), (2, 2), (8, 3), (9, 2)), (2, 1))","(((2, 2), (2, 3), (8, 3), (9, 2)), (2, 1))",2,10,12.0,2,,,pruned,,,36
"(((2, 2), (2, 3), (8, 4), (9, 2)), (2, 1))","(((2, 2), (2, 3), (8, 3), (9, 2)), (2, 1))",2,10,12.0,2,,,pruned,,,37
"(((2, 2), (2, 3), (8, 3), (10, 2)), (2, 1))","(((2, 2), (2, 3), (8, 3), (9, 2)), (2, 1))",2,10,12.0,2,,,pruned,,,38
"(((1, 2), (2, 3), (8, 3), (9, 2)), (2, 1))","(((2, 2), (2, 3), (8, 3), (9, 2)), (2, 1))",2,10,12.0,2,,,pruned,,,39
"(((2, 2), (2, 3), (8, 3), (9, 2)), (2, 1))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,9.0,10.0,1,5,4,expanded,False,True,40
"(((2, 4), (3, 3), (8, 3), (9, 2)), (1, 2))","(((2, 3), (3, 3), (8, 3), (9, 2)), (1, 2))",2,10,12.0,2,,,pruned,,,41
"(((2, 3), (3, 3), (8, 4), (9, 2)), (1, 2))","(((2, 3), (3, 3), (8, 3), (9, 2)), (1, 2))",2,10,12.0,2,,,pruned,,,42
"(((2, 3), (3, 4), (8, 3), (9, 2)), (1, 2))","(((2, 3), (3, 3), (8, 3), (9, 2)), (1, 2))",2,10,12.0,2,,,pruned,,,43
"(((2, 3), (3, 3), (8, 3), (10, 2)), (1, 2))","(((2, 3), (3, 3), (8, 3), (9, 2)), (1, 2))",2,10,12.0,2,,,pruned,,,44
"(((2, 3), (3, 3), (8, 3), (9, 2)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,9.0,10.0,1,5,4,expanded,False,True,45
"(((2, 4), (3, 2), (8, 3), (9, 3)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 3)), (1, 2))",2,10,12.0,2,,,pruned,,,46
"(((2, 3), (3, 2), (8, 3), (9, 4)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 3)), (1, 2))",2,10,12.0,2,,,pruned,,,47
"(((2, 3), (3, 2), (8, 4), (9, 3)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 3)), (1, 2))",2,10,12.0,2,,,pruned,,,48
"(((2, 3), (3, 2), (8, 3), (9, 3)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (1, 2))",1,9.0,10.0,1,9,3,expanded,False,True,49
"(((2, 2), (3, 3), (8, 4), (9, 2)), (2, 1))","(((2, 2), (3, 3), (8, 3), (9, 2)), (2, 1))",3,9,12.0,3,,,pruned,,,50
"(((2, 2), (3, 4), (8, 3), (9, 2)), (1, 2))","(((2, 2), (3, 3), (8, 3), (9, 2)), (2, 1))",3,9,12.0,3,,,pruned,,,51
"(((2, 2), (3, 3), (8, 3), (10, 2)), (2, 1))","(((2, 2), (3, 3), (8, 3), (9, 2)), (2, 1))",3,9,12.0,3,,,pruned,,,52
"(((1, 2), (3, 3), (8, 3), (9, 2)), (1, 3))","(((2, 2), (3, 3), (8, 3), (9, 2)), (2, 1))",3,9,12.0,3,,,pruned,,,53
"(((2, 2), (3, 3), (8, 3), (9, 2)), (2, 1))","(((3, 2), (3, 3), (8, 3), (9, 2)), (1, 2))",2,8.0,10.0,2,6,4,expanded,False,True,54
"(((3, 2), (3, 3), (8, 3), (9, 4)), (1, 2))","(((3, 2), (3, 3), (8, 3), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,55
"(((3, 2), (3, 3), (8, 4), (9, 3)), (1, 2))","(((3, 2), (3, 3), (8, 3), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,56
"(((3, 2), (3, 3), (8, 3), (9, 3)), (1, 2))","(((3, 2), (3, 3), (8, 3), (9, 2)), (1, 2))",2,8.0,10.0,2,6,2,expanded,False,True,57
"(((1, 3), (4, 2), (8, 3), (9, 3)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,58
"(((2, 4), (4, 2), (8, 3), (9, 3)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,59
"(((2, 3), (4, 2), (8, 4), (9, 3)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,60
"(((2, 3), (4, 2), (8, 3), (9, 4)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,61
"(((2, 3), (4, 2), (8, 3), (9, 3)), (1, 2))","(((2, 3), (4, 2), (8, 3), (9, 2)), (1, 2))",2,8.0,10.0,2,10,4,expanded,False,True,62
"(((2, 3), (3, 2), (8, 3), (9, 1)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 2)), (8, 4))",3,9,12.0,3,,,pruned,,,63
"(((2, 3), (3, 2), (8, 3), (9, 2)), (8, 4))","(((2, 3), (3, 2), (8, 3), (9, 3)), (1, 2))",2,8.0,10.0,2,3,1,expanded,False,True,64
"(((2, 4), (3, 2), (8, 2), (9, 3)), (1, 2))","(((2, 3), (3, 2), (8, 2), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,65
"(((2, 3), (3, 2), (8, 1), (9, 3)), (1, 2))","(((2, 3), (3, 2), (8, 2), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,66
"(((2, 3), (3, 2), (8, 2), (10, 3)), (1, 2))","(((2, 3), (3, 2), (8, 2), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,67
"(((2, 3), (3, 2), (8, 2), (9, 4)), (1, 2))","(((2, 3), (3, 2), (8, 2), (9, 3)), (1, 2))",3,9,12.0,3,,,pruned,,,68
"(((2, 3), (3, 2), (8, 2), (9, 3)), (1, 2))","(((2, 3), (3, 2), (8, 3), (9, 3)), (1, 2))",2,8.0,10.0,2,13,4,expanded,False,True,69
"(((3, 3), (4, 2), (8, 4), (9, 3)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 3)), (1, 2))",4,8,12.0,4,,,pruned,,,70
"(((3, 4), (4, 2), (8, 3), (9, 3)), (1, 2))","(((3, 3), (4, 2), (8, 3), (9, 3)), (1, 2))",4,8,12.0,4,,,pruned,,,71
