node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 3), (3, 3), (3, 4), (5, 4), (6, 5), (7, 3), (7, 4)), (1, 2))",,0,15.0,15.0,0,4,0,expanded,False,True,0
"(((2, 4), (3, 3), (3, 4), (5, 4), (6, 5), (7, 3), (7, 4)), (1, 2))","(((2, 3), (3, 3), (3, 4), (5, 4), (6, 5), (7, 3), (7, 4)), (1, 2))",1,14.0,15.0,1,4,0,expanded,False,True,1
"(((2, 3), (3, 3), (3, 4), (5, 4), (6, 4), (6, 5), (7, 2)), (7, 3))","(((2, 3), (3, 3), (3, 4), (5, 4), (6, 4), (6, 5), (7, 3)), (1, 2))",2,15,17.0,2,,,pruned,,,2
"(((2, 3), (3, 3), (3, 4), (5, 4), (6, 4), (6, 5), (7, 3)), (1, 2))","(((2, 3), (3, 3), (3, 4), (5, 4), (6, 5), (7, 3), (7, 4)), (1, 2))",1,14.0,15.0,1,5,1,expanded,False,True,3
"(((2, 3), (3, 3), (3, 4), (5, 5), (6, 5), (7, 3), (8, 4)), (1, 2))","(((2, 3), (3, 3), (3, 4), (5, 5), (6, 5), (7, 3), (7, 4)), (1, 2))",2,15,17.0,2,,,pruned,,,4
"(((2, 3), (3, 3), (3, 4), (5, 5), (6, 6), (7, 3), (7, 4)), (1, 2))","(((2, 3), (3, 3), (3, 4), (5, 5), (6, 5), (7, 3), (7, 4)), (1, 2))",2,14,16.0,2,,,pruned,,,5
"(((2, 3), (3, 3), (3, 4), (5, 5), (6, 5), (7, 3), (7, 4)), (1, 2))","(((2, 3), (3, 3), (3, 4), (5, 4), (6, 5), (7, 3), (7, 4)), (1, 2))",1,14.0,15.0,1,6,2,expanded,False,True,6
"(((2, 4), (3, 3), (3, 4), (5, 4), (6, 4), (6, 5), (7, 2)), (7, 3))","(((2, 4), (3, 3), (3, 4), (5, 4), (6, 4), (6, 5), (7, 3)), (1, 2))",3,14,17.0,3,,,pruned,,,7
"(((2, 4), (3, 3), (3, 4), (5, 4), (6, 4), (6, 5), (7, 3)), (1, 2))","(((2, 4), (3, 3), (3, 4), (5, 4), (6, 5), (7, 3), (7, 4)), (1, 2))",2,13.0,15.0,2,5,1,expanded,False,True,8
"(((2, 4), (3, 3), (3, 4), (5, 5), (6, 5), (7, 3), (8, 4)), (1, 2))","(((2, 4), (3, 3), (3, 4), (5, 5), (6, 5), (7, 3), (7, 4)), (1, 2))",3,14,17.0,3,,,pruned,,,9
