node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((6, 2), (6, 3)), (6, 4))",,0,7.0,7.0,0,1,0,expanded,False,True,0
"(((5, 2), (6, 4)), (6, 2))","(((5, 2), (6, 3)), (6, 2))",2,5,7.0,2,,,pruned,,,1
"(((5, 2), (6, 3)), (6, 2))","(((6, 2), (6, 3)), (6, 4))",1,6.0,7.0,1,3,1,expanded,False,True,2
"(((4, 2), (6, 4)), (5, 2))","(((4, 2), (6, 3)), (5, 2))",3,4,7.0,3,,,pruned,,,3
"(((4, 2), (6, 3)), (5, 2))","(((5, 2), (6, 3)), (6, 2))",2,5.0,7.0,2,3,1,expanded,False,True,4
"(((5, 2), (6, 2)), (6, 3))","(((5, 2), (6, 3)), (6, 2))",2,7.0,9.0,2,0,0,expanded,False,True,5
"(((4, 2), (6, 2)), (6, 3))","(((4, 2), (6, 3)), (5, 2))",3,6.0,9.0,3,1,0,expanded,False,True,6
"(((3, 1), (6, 3)), (1, 2))","(((3, 2), (6, 3)), (1, 2))",4,7,11.0,4,,,pruned,,,7
"(((3, 2), (6, 4)), (1, 2))","(((3, 2), (6, 3)), (1, 2))",4,5,9.0,4,,,pruned,,,8
"(((3, 2), (6, 3)), (1, 2))","(((4, 2), (6, 3)), (5, 2))",3,6.0,9.0,3,6,2,expanded,False,True,9
"(((4, 2), (5, 2)), (6, 2))","(((4, 2), (6, 2)), (6, 3))",4,5.0,9.0,4,0,0,expanded,False,True,10
"(((4, 1), (6, 3)), (1, 2))","(((4, 2), (6, 3)), (1, 2))",5,6,11.0,5,,,pruned,,,11
"(((4, 2), (6, 3)), (1, 2))","(((3, 2), (6, 3)), (1, 2))",4,5.0,9.0,4,3,1,expanded,False,True,12
"(((2, 2), (6, 4)), (1, 2))","(((2, 2), (6, 3)), (1, 2))",5,4,9.0,5,,,pruned,,,13
"(((1, 2), (6, 3)), (1, 3))","(((2, 2), (6, 3)), (1, 2))",5,6,11.0,5,,,pruned,,,14
"(((2, 2), (6, 3)), (1, 2))","(((3, 2), (6, 3)), (1, 2))",4,5.0,9.0,4,4,2,expanded,False,True,15
"(((3, 3), (6, 4)), (1, 2))","(((3, 3), (6, 3)), (1, 2))",5,4,9.0,5,,,pruned,,,16
"(((3, 3), (6, 3)), (1, 2))","(((3, 2), (6, 3)), (1, 2))",4,5.0,9.0,4,4,1,expanded,False,True,17
"(((4, 3), (6, 4)), (1, 2))","(((4, 3), (6, 3)), (1, 2))",6,3,9.0,6,,,pruned,,,18
"(((4, 3), (6, 3)), (1, 2))","(((4, 2), (6, 3)), (1, 2))",5,4.0,9.0,5,4,1,expanded,False,True,19
"(((3, 4), (6, 4)), (1, 2))","(((3, 4), (6, 3)), (1, 2))",6,3,9.0,6,,,pruned,,,20
"(((3, 4), (6, 3)), (1, 2))","(((3, 3), (6, 3)), (1, 2))",5,4.0,9.0,5,4,1,expanded,False,True,21
"(((4, 4), (6, 4)), (1, 2))","(((4, 4), (6, 3)), (1, 2))",7,2,9.0,7,,,pruned,,,22
"(((4, 4), (6, 3)), (1, 2))","(((4, 3), (6, 3)), (1, 2))",6,3.0,9.0,6,2,1,expanded,False,True,23
"(((1, 4), (6, 3)), (1, 2))","(((2, 4), (6, 3)), (1, 2))",7,4,11.0,7,,,pruned,,,24
"(((2, 4), (6, 4)), (1, 2))","(((2, 4), (6, 3)), (1, 2))",7,2,9.0,7,,,pruned,,,25
"(((2, 4), (6, 3)), (1, 2))","(((3, 4), (6, 3)), (1, 2))",6,3.0,9.0,6,4,2,expanded,False,True,26
"(((3, 2), (6, 2)), (6, 3))","(((3, 2), (6, 3)), (1, 2))",4,7.0,11.0,4,1,0,expanded,False,True,27
"(((5, 2), (6, 3)), (1, 2))","(((4, 2), (6, 3)), (1, 2))",5,6.0,11.0,5,1,0,expanded,False,True,28
"(((2, 2), (6, 2)), (6, 3))","(((2, 2), (6, 3)), (1, 2))",5,6.0,11.0,5,1,0,expanded,False,True,29
"(((3, 3), (6, 2)), (6, 3))","(((3, 3), (6, 3)), (1, 2))",5,6.0,11.0,5,1,0,expanded,False,True,30
"(((3, 2), (5, 2)), (6, 2))","(((3, 2), (6, 2)), (6, 3))",5,6.0,11.0,5,1,0,expanded,False,True,31
"(((4, 3), (6, 2)), (6, 3))","(((4, 3), (6, 3)), (1, 2))",6,5.0,11.0,6,1,0,expanded,False,True,32
"(((3, 4), (6, 2)), (6, 3))","(((3, 4), (6, 3)), (1, 2))",6,5.0,11.0,6,1,0,expanded,False,True,33
"(((2, 2), (5, 2)), (6, 2))","(((2, 2), (6, 2)), (6, 3))",6,5.0,11.0,6,1,0,expanded,False,True,34
"(((3, 3), (5, 2)), (6, 2))","(((3, 3), (6, 2)), (6, 3))",6,5.0,11.0,6,1,0,expanded,False,True,35
"(((3, 2), (4, 2)), (5, 2))","(((3, 2), (5, 2)), (6, 2))",6,5.0,11.0,6,0,0,expanded,False,True,36
"(((4, 4), (6, 2)), (6, 3))","(((4, 4), (6, 3)), (1, 2))",7,4.0,11.0,7,1,0,expanded,False,True,37
"(((2, 4), (6, 2)), (6, 3))","(((2, 4), (6, 3)), (1, 2))",7,4.0,11.0,7,1,0,expanded,False,True,38
"(((4, 3), (5, 2)), (6, 2))","(((4, 3), (6, 2)), (6, 3))",7,4.0,11.0,7,1,0,expanded,False,True,39
"(((3, 4), (5, 2)), (6, 2))","(((3, 4), (6, 2)), (6, 3))",7,4.0,11.0,7,1,0,expanded,False,True,40
"(((2, 2), (4, 2)), (5, 2))","(((2, 2), (5, 2)), (6, 2))",7,4.0,11.0,7,1,0,expanded,False,True,41
"(((3, 3), (4, 2)), (5, 2))","(((3, 3), (5, 2)), (6, 2))",7,4.0,11.0,7,1,0,expanded,False,True,42
"(((4, 4), (5, 2)), (6, 2))","(((4, 4), (6, 2)), (6, 3))",8,3.0,11.0,8,1,0,expanded,False,True,43
"(((2, 4), (5, 2)), (6, 2))","(((2, 4), (6, 2)), (6, 3))",8,3.0,11.0,8,1,0,expanded,False,True,44
"(((4, 2), (4, 3)), (5, 2))","(((4, 3), (5, 2)), (6, 2))",8,3.0,11.0,8,1,0,expanded,False,True,45
"(((3, 4), (4, 2)), (5, 2))","(((3, 4), (5, 2)), (6, 2))",8,3.0,11.0,8,1,0,expanded,False,True,46
"(((4, 2), (4, 4)), (5, 2))","(((4, 4), (5, 2)), (6, 2))",9,2.0,11.0,9,1,0,expanded,False,True,47
"(((2, 4), (4, 2)), (5, 2))","(((2, 4), (5, 2)), (6, 2))",9,2.0,11.0,9,1,0,expanded,False,True,48
"(((6, 3), (7, 2)), (1, 2))","(((6, 2), (6, 3)), (1, 2))",7,8,15.0,7,,,pruned,,,49
"(((6, 2), (6, 3)), (1, 2))","(((5, 2), (6, 3)), (1, 2))",6,7.0,13.0,6,1,1,expanded,True,True,50
"(((2, 2), (3, 1)), (1, 2))","(((2, 2), (3, 2)), (1, 2))",9,6,15.0,9,,,pruned,,,51
"(((2, 2), (3, 2)), (1, 2))","(((2, 2), (4, 2)), (5, 2))",8,5.0,13.0,8,2,1,expanded,False,True,52
"(((3, 2), (3, 3)), (1, 2))","(((3, 3), (4, 2)), (5, 2))",8,5.0,13.0,8,2,0,expanded,False,True,53
"(((3, 2), (4, 3)), (3, 1))","(((4, 2), (4, 3)), (5, 2))",9,4.0,13.0,9,3,0,expanded,False,True,54
"(((3, 1), (3, 4)), (1, 2))","(((3, 2), (3, 4)), (3, 1))",10,5,15.0,10,,,pruned,,,55
"(((3, 2), (3, 4)), (3, 1))","(((3, 4), (4, 2)), (5, 2))",9,4.0,13.0,9,4,1,expanded,False,True,56
"(((1, 2), (3, 3)), (1, 3))","(((2, 2), (3, 3)), (1, 2))",10,5,15.0,10,,,pruned,,,57
"(((2, 2), (3, 3)), (1, 2))","(((2, 2), (3, 2)), (1, 2))",9,4.0,13.0,9,4,1,expanded,False,True,58
"(((3, 3), (4, 1)), (1, 2))","(((3, 3), (4, 2)), (1, 2))",10,5,15.0,10,,,pruned,,,59
"(((3, 3), (4, 2)), (1, 2))","(((3, 2), (3, 3)), (1, 2))",9,4.0,13.0,9,5,1,expanded,False,True,60
"(((3, 1), (4, 4)), (1, 2))","(((3, 2), (4, 4)), (1, 2))",11,4,15.0,11,,,pruned,,,61
"(((3, 2), (4, 4)), (1, 2))","(((4, 2), (4, 4)), (5, 2))",10,3.0,13.0,10,4,1,expanded,False,True,62
"(((1, 4), (3, 2)), (2, 4))","(((2, 4), (3, 2)), (3, 1))",11,4,15.0,11,,,pruned,,,63
"(((2, 4), (3, 1)), (1, 2))","(((2, 4), (3, 2)), (3, 1))",11,4,15.0,11,,,pruned,,,64
"(((2, 4), (3, 2)), (3, 1))","(((2, 4), (4, 2)), (5, 2))",10,3.0,13.0,10,4,2,expanded,False,True,65
"(((1, 2), (4, 3)), (1, 3))","(((2, 2), (4, 3)), (1, 2))",11,4,15.0,11,,,pruned,,,66
"(((2, 2), (4, 3)), (1, 2))","(((3, 2), (4, 3)), (3, 1))",10,3.0,13.0,10,4,1,expanded,False,True,67
"(((3, 3), (4, 3)), (1, 2))","(((3, 2), (4, 3)), (3, 1))",10,3.0,13.0,10,4,0,expanded,False,True,68
"(((1, 2), (3, 4)), (2, 2))","(((2, 2), (3, 4)), (3, 1))",11,4,15.0,11,,,pruned,,,69
"(((2, 2), (3, 4)), (3, 1))","(((3, 2), (3, 4)), (3, 1))",10,3.0,13.0,10,2,1,expanded,False,True,70
"(((3, 3), (3, 4)), (1, 2))","(((3, 2), (3, 4)), (3, 1))",10,3.0,13.0,10,2,0,expanded,False,True,71
"(((3, 4), (4, 1)), (1, 2))","(((3, 4), (4, 2)), (1, 2))",11,4,15.0,11,,,pruned,,,72
"(((3, 4), (4, 2)), (1, 2))","(((3, 3), (4, 2)), (1, 2))",10,3.0,13.0,10,5,1,expanded,False,True,73
"(((4, 1), (4, 4)), (1, 2))","(((4, 2), (4, 4)), (1, 2))",12,3,15.0,12,,,pruned,,,74
"(((4, 2), (4, 4)), (1, 2))","(((3, 2), (4, 4)), (1, 2))",11,2.0,13.0,11,3,1,expanded,False,True,75
"(((1, 2), (4, 4)), (1, 3))","(((2, 2), (4, 4)), (1, 2))",12,3,15.0,12,,,pruned,,,76
"(((2, 2), (4, 4)), (1, 2))","(((3, 2), (4, 4)), (1, 2))",11,2.0,13.0,11,2,1,expanded,False,True,77
"(((3, 3), (4, 4)), (1, 2))","(((3, 2), (4, 4)), (1, 2))",11,2.0,13.0,11,2,0,expanded,False,True,78
"(((1, 4), (2, 2)), (2, 4))","(((2, 2), (2, 4)), (3, 1))",12,3,15.0,12,,,pruned,,,79
"(((1, 2), (2, 4)), (2, 2))","(((2, 2), (2, 4)), (3, 1))",12,3,15.0,12,,,pruned,,,80
"(((2, 2), (2, 4)), (3, 1))","(((2, 4), (3, 2)), (3, 1))",11,2.0,13.0,11,2,2,expanded,True,True,81
