node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",,0,7.0,7.0,0,3,0,expanded,False,True,0
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",1,6.0,7.0,1,3,0,expanded,False,True,1
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (10, 5), (10, 6), (11, 5), (11, 6), (13, 5)), (8, 6))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",1,7.0,8.0,1,2,0,expanded,False,True,2
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (12, 6), (13, 5)), (8, 6))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",2,6.0,8.0,2,4,0,expanded,False,True,3
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5)), (8, 6))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (12, 6), (13, 5)), (8, 6))",3,5.0,8.0,3,4,0,expanded,False,True,4
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 7), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",2,9,11.0,2,,,pruned,,,5
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",1,8.0,9.0,1,13,1,expanded,False,True,6
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 4), (11, 5), (11, 6), (13, 5)), (8, 6))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",2,7.0,9.0,2,4,0,expanded,False,True,7
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (8, 6))",2,7.0,9.0,2,12,0,expanded,False,True,8
"(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 7), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,8,11.0,3,,,pruned,,,9
"(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",2,7.0,9.0,2,12,1,expanded,False,True,10
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 5), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",2,7.0,9.0,2,8,0,expanded,False,True,11
"(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 4), (8, 4), (9, 7), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,8,11.0,3,,,pruned,,,12
"(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",2,7.0,9.0,2,14,1,expanded,False,True,13
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",2,7.0,9.0,2,12,0,expanded,False,True,14
"(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,11,0,expanded,False,True,15
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 5), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,8,0,expanded,False,True,16
"(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,13,0,expanded,False,True,17
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,11,0,expanded,False,True,18
"(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 5), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,7,0,expanded,False,True,19
"(((2, 4), (2, 5), (3, 5), (4, 5), (5, 5), (7, 4), (8, 4), (9, 7), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 5), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",4,7,11.0,4,,,pruned,,,20
"(((2, 4), (2, 5), (3, 5), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,13,1,expanded,False,True,21
"(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,11,0,expanded,False,True,22
"(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 5), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 5), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,9,0,expanded,False,True,23
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 5), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 5), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,7,0,expanded,False,True,24
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (8, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 5), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,7,0,expanded,False,True,25
"(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 5), (4, 4), (5, 5), (7, 4), (8, 4), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,13,0,expanded,False,True,26
"(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (6, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 4), (5, 5), (7, 4), (8, 5), (9, 6), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",3,6.0,9.0,3,10,0,expanded,False,True,27
"(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 5), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",4,5.0,9.0,4,7,0,expanded,False,True,28
"(((2, 4), (2, 5), (3, 5), (4, 5), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))","(((2, 4), (2, 5), (3, 4), (4, 5), (5, 5), (7, 4), (8, 4), (9, 5), (10, 5), (11, 5), (11, 6), (13, 5)), (1, 3))",4,5.0,9.0,4,12,0,expanded,False,True,29
